
Symbol table '.dynsym' contains 2245 entries:
   Num:    Value          Size Type    Bind   Vis      Ndx Name
   818: 0000000000107c10    36 FUNC    WEAK   DEFAULT   13 prctl@@GLIBC_2.2.5
   819: 0000000000101460    18 FUNC    GLOBAL DEFAULT   13 setlogmask@@GLIBC_2.2.5
   820: 0000000000086f90   474 FUNC    WEAK   DEFAULT   13 malloc_stats@@GLIBC_2.2.5
   821: 000000000010b590    68 FUNC    GLOBAL DEFAULT   13 __towctrans_l@@GLIBC_2.2.5
   822: 000000000009ee00   120 FUNC    GLOBAL DEFAULT   13 __strsep_3c@@GLIBC_2.2.5
   823: 000000000013b030    98 FUNC    GLOBAL DEFAULT   13 xdr_enum@@GLIBC_2.2.5
   824: 00000000003c2400    40 OBJECT  GLOBAL DEFAULT   29 h_errlist@@GLIBC_2.2.5
   825: 0000000000107d90    33 FUNC    GLOBAL DEFAULT   13 unshare@@GLIBC_2.4
   826: 0000000000078150    77 FUNC    WEAK   DEFAULT   13 fread_unlocked@@GLIBC_2.2.5
   827: 00000000000fcdd0   100 FUNC    WEAK   DEFAULT   13 brk@@GLIBC_2.2.5
   828: 0000000000108380   186 FUNC    WEAK   DEFAULT   13 send@@GLIBC_2.2.5
   829: 000000000002e010    19 FUNC    WEAK   DEFAULT   13 isprint_l@@GLIBC_2.3
   830: 00000000000bf630    33 FUNC    WEAK   DEFAULT   13 setitimer@@GLIBC_2.2.5
   831: 000000000010ad30    68 FUNC    GLOBAL DEFAULT   13 __towctrans@@GLIBC_2.2.5
   832: 000000000006bb60   122 FUNC    GLOBAL DEFAULT   13 __isoc99_vsscanf@@GLIBC_2.7
   833: 00000000003c1e60   512 OBJECT  GLOBAL DEFAULT   29 sys_sigabbrev@GLIBC_2.2.5
   834: 00000000003c1e60   520 OBJECT  GLOBAL DEFAULT   29 sys_sigabbrev@@GLIBC_2.3.3
   835: 0000000000047b40   145 FUNC    WEAK   DEFAULT   13 setcontext@@GLIBC_2.2.5
   836: 000000000010b280   122 FUNC    WEAK   DEFAULT   13 iswupper_l@@GLIBC_2.3
   837: 0000000000107620    50 FUNC    GLOBAL DEFAULT   13 signalfd@@GLIBC_2.7
   838: 0000000000035f70    68 FUNC    GLOBAL DEFAULT   13 sigemptyset@@GLIBC_2.2.5
   839: 0000000000123400   182 FUNC    GLOBAL DEFAULT   13 inet6_option_next@@GLIBC_2.3.3
   840: 0000000000143d10    13 FUNC    GLOBAL DEFAULT   13 _dl_sym@@GLIBC_PRIVATE
   841: 0000000000101120   609 FUNC    GLOBAL DEFAULT   13 openlog@@GLIBC_2.2.5
   842: 00000000000eec40  3185 FUNC    GLOBAL DEFAULT   13 getaddrinfo@@GLIBC_2.2.5
   843: 000000000007c760   179 FUNC    GLOBAL DEFAULT   13 _IO_init_marker@@GLIBC_2.2.5
   844: 0000000000077f80    37 FUNC    GLOBAL DEFAULT   13 getchar_unlocked@@GLIBC_2.2.5
   845: 0000000000128830   375 FUNC    GLOBAL DEFAULT   13 __res_maybe_init@@GLIBC_PRIVATE
   846: 000000000008f1b0    65 IFUNC   GLOBAL DEFAULT   13 memset@@GLIBC_2.2.5
   847: 0000000000105d80   180 FUNC    GLOBAL DEFAULT   13 dirname@@GLIBC_2.2.5
   848: 0000000000021a50     8 FUNC    GLOBAL DEFAULT   13 __gconv_get_alias_db@@GLIBC_PRIVATE
   849: 000000000002c900   495 FUNC    GLOBAL DEFAULT   13 localeconv@@GLIBC_2.2.5
   850: 00000000000fc2d0     9 FUNC    GLOBAL DEFAULT   13 cfgetospeed@@GLIBC_2.2.5
   851: 00000000000fcf90    90 FUNC    WEAK   DEFAULT   13 writev@@GLIBC_2.2.5
   852: 000000000007b710   534 FUNC    GLOBAL DEFAULT   13 _IO_default_xsgetn@@GLIBC_2.2.5
   853: 000000000002dd00    25 FUNC    GLOBAL DEFAULT   13 isalnum@@GLIBC_2.2.5
   854: 0000000000140ea0   135 FUNC    WEAK   DEFAULT   13 setutent@@GLIBC_2.2.5
   855: 000000000012d870   275 FUNC    GLOBAL DEFAULT   13 _seterr_reply@@GLIBC_2.2.5
   856: 0000000000072ba0   121 FUNC    GLOBAL DEFAULT   13 _IO_switch_to_wget_mode@@GLIBC_2.2.5
   857: 0000000000124010    70 FUNC    GLOBAL DEFAULT   13 inet6_rth_add@@GLIBC_2.5
   858: 0000000000077f50    37 FUNC    WEAK   DEFAULT   13 fgetc_unlocked@@GLIBC_2.2.5
   859: 00000000000714b0   138 FUNC    GLOBAL DEFAULT   13 swprintf@@GLIBC_2.2.5
   860: 0000000000076160   331 FUNC    GLOBAL DEFAULT   13 getchar@@GLIBC_2.2.5
   861: 0000000000104cf0   368 FUNC    GLOBAL DEFAULT   13 warn@@GLIBC_2.2.5
   862: 0000000000141110    84 FUNC    WEAK   DEFAULT   13 getutid@@GLIBC_2.2.5
   863: 0000000000029c90     8 FUNC    GLOBAL DEFAULT   13 __gconv_get_cache@@GLIBC_PRIVATE
   864: 00000000000cf4c0  8403 FUNC    GLOBAL DEFAULT   13 glob@@GLIBC_2.2.5
   865: 000000000008e630    33 IFUNC   GLOBAL DEFAULT   13 strstr@@GLIBC_2.2.5
   866: 0000000000108c90    36 FUNC    GLOBAL DEFAULT   13 semtimedop@@GLIBC_2.3.3
   867: 0000000000039ef0    27 FUNC    WEAK   DEFAULT   13 __secure_getenv@GLIBC_2.2.5
   868: 00000000000ada10   153 FUNC    WEAK   DEFAULT   13 wcsnlen@@GLIBC_2.2.5
   869: 000000000008b280    34 IFUNC   GLOBAL DEFAULT   13 strcspn@@GLIBC_2.2.5
   870: 00000000000adb90    16 FUNC    GLOBAL DEFAULT   13 __wcstof_internal@@GLIBC_2.2.5
   871: 000000000002dd80    26 FUNC    GLOBAL DEFAULT   13 islower@@GLIBC_2.2.5
   872: 00000000000fc800    54 FUNC    GLOBAL DEFAULT   13 tcsendbreak@@GLIBC_2.2.5
   873: 00000000000c8850     5 FUNC    GLOBAL DEFAULT   13 telldir@@GLIBC_2.2.5
   874: 000000000003f080    10 FUNC    GLOBAL DEFAULT   13 __strtof_l@@GLIBC_2.2.5
   875: 00000000000fba80    70 FUNC    GLOBAL DEFAULT   13 utimensat@@GLIBC_2.6
   876: 0000000000101910   178 FUNC    GLOBAL DEFAULT   13 fcvt@@GLIBC_2.2.5
   877: 000000000006fd00   358 FUNC    GLOBAL DEFAULT   13 _IO_setbuffer@@GLIBC_2.2.5
   878: 000000000007cb40     4 FUNC    GLOBAL DEFAULT   13 _IO_iter_file@@GLIBC_2.2.5
   879: 00000000000f8ab0    33 FUNC    WEAK   DEFAULT   13 rmdir@@GLIBC_2.2.5
   880: 0000000000020be0    17 FUNC    GLOBAL DEFAULT   13 __errno_location@@GLIBC_2.2.5
   881: 00000000000fc440   503 FUNC    GLOBAL DEFAULT   13 tcsetattr@@GLIBC_2.2.5
   882: 000000000003b8d0    10 FUNC    WEAK   DEFAULT   13 __strtoll_l@@GLIBC_2.2.5
   883: 00000000001080b0    33 FUNC    WEAK   DEFAULT   13 bind@@GLIBC_2.2.5
   884: 0000000000075f00   293 FUNC    GLOBAL DEFAULT   13 fseek@@GLIBC_2.2.5
   885: 000000000012e640    90 FUNC    GLOBAL DEFAULT   13 xdr_float@@GLIBC_2.2.5
   886: 00000000000f7a60    33 FUNC    WEAK   DEFAULT   13 chdir@@GLIBC_2.2.5
   887: 00000000000f7000    90 FUNC    WEAK   DEFAULT   13 open64@@GLIBC_2.2.5
   888: 00000000000e88b0  1838 FUNC    GLOBAL DEFAULT   13 confstr@@GLIBC_2.2.5
   889: 00000000000cc6c0    75 FUNC    GLOBAL DEFAULT   13 __libc_vfork@@GLIBC_PRIVATE
   890: 00000000000890b0   130 FUNC    GLOBAL DEFAULT   13 muntrace@@GLIBC_2.2.5
   891: 00000000000f7220    90 FUNC    WEAK   DEFAULT   13 read@@GLIBC_2.2.5
   892: 0000000000124110    30 FUNC    GLOBAL DEFAULT   13 inet6_rth_segments@@GLIBC_2.5
   893: 000000000008ebb0    55 IFUNC   GLOBAL DEFAULT   13 memcmp@@GLIBC_2.2.5
   894: 000000000010cf90   188 FUNC    GLOBAL DEFAULT   13 getsgent@@GLIBC_2.10
   895: 00000000000705e0   331 FUNC    GLOBAL DEFAULT   13 getwchar@@GLIBC_2.2.5
   896: 00000000000fd390    50 FUNC    WEAK   DEFAULT   13 getpagesize@@GLIBC_2.2.5
   897: 0000000000121440  1384 FUNC    GLOBAL DEFAULT   13 getnameinfo@@GLIBC_2.2.5
   898: 000000000013c210   195 FUNC    GLOBAL DEFAULT   13 xdr_sizeof@@GLIBC_2.2.5
   899: 000000000002e630    10 FUNC    WEAK   DEFAULT   13 dgettext@@GLIBC_2.2.5
   900: 000000000006e4a0   437 FUNC    GLOBAL DEFAULT   13 _IO_ftell@@GLIBC_2.2.5
   901: 0000000000070f60   322 FUNC    GLOBAL DEFAULT   13 putwc@@GLIBC_2.2.5
   902: 0000000000117590    16 FUNC    GLOBAL DEFAULT   13 __pread_chk@@GLIBC_2.4
   903: 0000000000055940   143 FUNC    GLOBAL DEFAULT   13 _IO_sprintf@@GLIBC_2.2.5
   904: 000000000007cb50    96 FUNC    GLOBAL DEFAULT   13 _IO_list_lock@@GLIBC_2.2.5
   905: 000000000012c590   255 FUNC    GLOBAL DEFAULT   13 getrpcport@@GLIBC_2.2.5
   906: 0000000000100b20   138 FUNC    GLOBAL DEFAULT   13 __syslog_chk@@GLIBC_2.4
   907: 00000000000c9de0   197 FUNC    GLOBAL DEFAULT   13 endgrent@@GLIBC_2.2.5
   908: 00000000000bb750   225 FUNC    GLOBAL DEFAULT   13 asctime@@GLIBC_2.2.5
   909: 000000000008b4c0    73 FUNC    WEAK   DEFAULT   13 strndup@@GLIBC_2.2.5
   910: 0000000000107a30    36 FUNC    GLOBAL DEFAULT   13 init_module@@GLIBC_2.2.5
   911: 0000000000101850    33 FUNC    GLOBAL DEFAULT   13 mlock@@GLIBC_2.2.5
   912: 0000000000134ca0   102 FUNC    GLOBAL DEFAULT   13 clnt_sperrno@@GLIBC_2.2.5
   913: 000000000012ef60   405 FUNC    GLOBAL DEFAULT   13 xdrrec_skiprecord@@GLIBC_2.2.5
   914: 0000000000097970  4101 FUNC    GLOBAL DEFAULT   13 __strcoll_l@@GLIBC_2.2.5
   915: 00000000000ad490   701 FUNC    WEAK   DEFAULT   13 mbsnrtowcs@@GLIBC_2.2.5
   916: 00000000001289c0   122 FUNC    GLOBAL DEFAULT   13 __gai_sigqueue@@GLIBC_PRIVATE
   917: 000000000002de90    44 FUNC    GLOBAL DEFAULT   13 toupper@@GLIBC_2.2.5
   918: 000000000010e020   165 FUNC    WEAK   DEFAULT   13 sgetsgent_r@@GLIBC_2.10
   919: 000000000003a790   153 FUNC    GLOBAL DEFAULT   13 mbtowc@@GLIBC_2.2.5
   920: 000000000011bba0   192 FUNC    GLOBAL DEFAULT   13 setprotoent@@GLIBC_2.2.5
   921: 00000000000cd1f0    60 FUNC    GLOBAL DEFAULT   13 __getpid@@GLIBC_2.2.5
   922: 0000000000107660    50 FUNC    GLOBAL DEFAULT   13 eventfd@@GLIBC_2.7
   923: 0000000000137b40   262 FUNC    GLOBAL DEFAULT   13 netname2user@@GLIBC_2.2.5
   924: 000000000002df00    29 FUNC    GLOBAL DEFAULT   13 _toupper@@GLIBC_2.2.5
   925: 00000000001081a0    36 FUNC    WEAK   DEFAULT   13 getsockopt@@GLIBC_2.2.5
   926: 0000000000139300   541 FUNC    GLOBAL DEFAULT   13 svctcp_create@@GLIBC_2.2.5
   927: 000000000006e8b0   780 FUNC    WEAK   DEFAULT   13 getdelim@@GLIBC_2.2.5
   928: 0000000000071c90   109 FUNC    GLOBAL DEFAULT   13 _IO_wsetb@@GLIBC_2.2.5
   929: 00000000000c9640   107 FUNC    GLOBAL DEFAULT   13 setgroups@@GLIBC_2.2.5
   930: 00000000001061b0    36 FUNC    GLOBAL DEFAULT   13 setxattr@@GLIBC_2.3
   931: 0000000000134d10   123 FUNC    GLOBAL DEFAULT   13 clnt_perrno@@GLIBC_2.2.5
   932: 000000000007b560   137 FUNC    GLOBAL DEFAULT   13 _IO_doallocbuf@@GLIBC_2.2.5
   933: 000000000003b110   119 FUNC    WEAK   DEFAULT   13 erand48_r@@GLIBC_2.2.5
   934: 000000000003b020    34 FUNC    GLOBAL DEFAULT   13 lrand48@@GLIBC_2.2.5
   935: 0000000000142980   565 FUNC    GLOBAL DEFAULT   13 grantpt@@GLIBC_2.2.5
   936: 00000000000f8380   704 FUNC    GLOBAL DEFAULT   13 ttyname@@GLIBC_2.2.5
   937: 00000000000acda0   530 FUNC    WEAK   DEFAULT   13 mbrtoc32@@GLIBC_2.16
   938: 000000000008f330   104 IFUNC   WEAK   DEFAULT   13 mempcpy@@GLIBC_2.2.5
   939: 0000000000114ad0    38 FUNC    GLOBAL DEFAULT   13 pthread_attr_init@@GLIBC_2.2.5
   940: 0000000000125080   280 FUNC    GLOBAL DEFAULT   13 herror@@GLIBC_2.2.5
   941: 00000000000ea670    24 FUNC    GLOBAL DEFAULT   13 getopt@@GLIBC_2.2.5
   942: 00000000000adb10    18 FUNC    WEAK   DEFAULT   13 wcstoul@@GLIBC_2.2.5
   943: 0000000000142580   280 FUNC    WEAK   DEFAULT   13 utmpname@@GLIBC_2.2.5
   944: 00000000001174b0   152 FUNC    GLOBAL DEFAULT   13 __fgets_unlocked_chk@@GLIBC_2.4
   945: 0000000000140c50    49 FUNC    WEAK   DEFAULT   13 getlogin_r@@GLIBC_2.2.5
   946: 000000000002dfb0    19 FUNC    WEAK   DEFAULT   13 isdigit_l@@GLIBC_2.3
   947: 0000000000058940 11431 FUNC    WEAK   DEFAULT   13 vfwprintf@@GLIBC_2.2.5
   948: 000000000006f940   493 FUNC    GLOBAL DEFAULT   13 _IO_seekoff@@GLIBC_2.2.5
   949: 00000000000fe5a0    89 FUNC    GLOBAL DEFAULT   13 __setmntent@@GLIBC_2.2.5
   950: 00000000001024a0   219 FUNC    WEAK   DEFAULT   13 hcreate_r@@GLIBC_2.2.5
   951: 00000000000fc7e0    14 FUNC    GLOBAL DEFAULT   13 tcflow@@GLIBC_2.2.5
   952: 00000000000adb10    18 FUNC    WEAK   DEFAULT   13 wcstouq@@GLIBC_2.2.5
   953: 0000000000072aa0   134 FUNC    GLOBAL DEFAULT   13 _IO_wdoallocbuf@@GLIBC_2.2.5
   954: 000000000011f0d0    16 FUNC    GLOBAL DEFAULT   13 rexec@@GLIBC_2.2.5
   955: 0000000000108ba0    33 FUNC    WEAK   DEFAULT   13 msgget@@GLIBC_2.2.5
   956: 00000000000716c0   143 FUNC    GLOBAL DEFAULT   13 fwscanf@@GLIBC_2.2.5
   957: 000000000013bb70    97 FUNC    GLOBAL DEFAULT   13 xdr_int16_t@@GLIBC_2.2.5
   958: 00000000003c92e0     8 OBJECT  GLOBAL DEFAULT   34 _dl_open_hook@@GLIBC_PRIVATE
   959: 0000000000117680    16 FUNC    GLOBAL DEFAULT   13 __getcwd_chk@@GLIBC_2.4
   960: 00000000000f6f30   108 FUNC    GLOBAL DEFAULT   13 fchmodat@@GLIBC_2.4
   961: 00000000000978d0   118 FUNC    GLOBAL DEFAULT   13 envz_strip@@GLIBC_2.2.5
   962: 00000000000f7940    33 FUNC    WEAK   DEFAULT   13 dup2@@GLIBC_2.2.5
   963: 0000000000075800   232 FUNC    GLOBAL DEFAULT   13 clearerr@@GLIBC_2.2.5
   964: 00000000000f7970    33 FUNC    WEAK   DEFAULT   13 dup3@@GLIBC_2.9
   965: 000000000011dd00  2630 FUNC    GLOBAL DEFAULT   13 rcmd_af@@GLIBC_2.2.5
   966: 00000000003c6f38     8 OBJECT  WEAK   DEFAULT   34 environ@@GLIBC_2.2.5
   967: 00000000000cc280    90 FUNC    WEAK   DEFAULT   13 pause@@GLIBC_2.2.5
   968: 0000000000138320    44 FUNC    GLOBAL DEFAULT   13 __rpc_thread_svc_max_poll@@GLIBC_2.2.5
   969: 0000000000089690   116 FUNC    GLOBAL DEFAULT   13 __libc_scratch_buffer_gro@@GLIBC_PRIVATE
   970: 0000000000039d00   318 FUNC    WEAK   DEFAULT   13 unsetenv@@GLIBC_2.2.5
   971: 00000000000ea690    24 FUNC    GLOBAL DEFAULT   13 __posix_getopt@@GLIBC_2.10
   972: 000000000003af70    81 FUNC    GLOBAL DEFAULT   13 rand_r@@GLIBC_2.2.5
   973: 00000000000347d0    26 FUNC    GLOBAL DEFAULT   13 __finite@@GLIBC_2.2.5
   974: 000000000007d070    18 FUNC    GLOBAL DEFAULT   13 _IO_str_init_static@@GLIBC_2.2.5
   975: 00000000000bc341    32 FUNC    WEAK   DEFAULT   13 timelocal@@GLIBC_2.2.5
   976: 000000000013c010   249 FUNC    GLOBAL DEFAULT   13 xdr_pointer@@GLIBC_2.2.5
   977: 0000000000096e50   166 FUNC    WEAK   DEFAULT   13 argz_add_sep@@GLIBC_2.2.5
   978: 00000000000acc10   326 FUNC    GLOBAL DEFAULT   13 wctob@@GLIBC_2.2.5
   979: 0000000000035260    59 FUNC    WEAK   DEFAULT   13 longjmp@@GLIBC_2.2.5
   980: 00000000000f6bf0    76 FUNC    GLOBAL DEFAULT   13 __fxstat64@@GLIBC_2.2.5
   981: 00000000000791e0   699 FUNC    GLOBAL DEFAULT   13 _IO_file_xsputn@@GLIBC_2.2.5
   982: 00000000000bfe40    18 FUNC    GLOBAL DEFAULT   13 strptime@@GLIBC_2.2.5
   983: 0000000000134990   746 FUNC    GLOBAL DEFAULT   13 clnt_sperror@@GLIBC_2.2.5
   984: 00000000001077f0    33 FUNC    GLOBAL DEFAULT   13 __adjtimex@@GLIBC_2.2.5
   985: 0000000000116c60   350 FUNC    GLOBAL DEFAULT   13 __vprintf_chk@@GLIBC_2.3.4
   986: 0000000000108530    33 FUNC    WEAK   DEFAULT   13 shutdown@@GLIBC_2.2.5
   987: 00000000001406d0    20 FUNC    GLOBAL DEFAULT   13 fattach@@GLIBC_2.2.5
   988: 0000000000107fa0    33 FUNC    GLOBAL DEFAULT   13 setns@@GLIBC_2.14
   989: 00000000000769d0   182 FUNC    WEAK   DEFAULT   13 vsnprintf@@GLIBC_2.2.5
   990: 0000000000035250     7 FUNC    GLOBAL DEFAULT   13 _setjmp@@GLIBC_2.2.5
   991: 00000000000fb6e0    90 FUNC    WEAK   DEFAULT   13 poll@@GLIBC_2.2.5
   992: 00000000000842d0   539 FUNC    WEAK   DEFAULT   13 malloc_get_state@@GLIBC_2.2.5
   993: 0000000000140650    36 FUNC    GLOBAL DEFAULT   13 getpmsg@@GLIBC_2.2.5
   994: 000000000006ed70     8 FUNC    GLOBAL DEFAULT   13 _IO_getline@@GLIBC_2.2.5
   995: 0000000000142eb0    44 FUNC    GLOBAL DEFAULT   13 ptsname@@GLIBC_2.2.5
   996: 00000000000cc7a0   180 FUNC    GLOBAL DEFAULT   13 fexecve@@GLIBC_2.2.5
   997: 00000000000e83a0   280 FUNC    WEAK   DEFAULT   13 re_comp@@GLIBC_2.2.5
   998: 0000000000134c80    32 FUNC    GLOBAL DEFAULT   13 clnt_perror@@GLIBC_2.2.5
   999: 0000000000101f90    47 FUNC    GLOBAL DEFAULT   13 qgcvt@@GLIBC_2.2.5
  1000: 0000000000138730    70 FUNC    GLOBAL DEFAULT   13 svcerr_noproc@@GLIBC_2.2.5
  1001: 0000000000116a90   449 FUNC    GLOBAL DEFAULT   13 __fprintf_chk@@GLIBC_2.3.4
  1002: 0000000000107f40    90 FUNC    GLOBAL DEFAULT   13 open_by_handle_at@@GLIBC_2.14
  1003: 000000000007c860     7 FUNC    GLOBAL DEFAULT   13 _IO_marker_difference@@GLIBC_2.2.5
  1004: 00000000000adad0    16 FUNC    GLOBAL DEFAULT   13 __wcstol_internal@@GLIBC_2.2.5
  1005: 000000000006a890   143 FUNC    GLOBAL DEFAULT   13 _IO_sscanf@@GLIBC_2.2.5
  1006: 0000000000091ca0    65 IFUNC   GLOBAL DEFAULT   13 __strncasecmp_l@@GLIBC_2.2.5
  1007: 0000000000036070    52 FUNC    GLOBAL DEFAULT   13 sigaddset@@GLIBC_2.2.5
  1008: 00000000000bb890    21 FUNC    GLOBAL DEFAULT   13 ctime@@GLIBC_2.2.5
  1009: 000000000010a9c0   137 FUNC    WEAK   DEFAULT   13 iswupper@@GLIBC_2.2.5
  1010: 0000000000138890    70 FUNC    GLOBAL DEFAULT   13 svcerr_noprog@@GLIBC_2.2.5
  1011: 00000000000fc220   165 FUNC    GLOBAL DEFAULT   13 fallocate64@@GLIBC_2.10
  1012: 000000000007cb20     3 FUNC    GLOBAL DEFAULT   13 _IO_iter_end@@GLIBC_2.2.5
  1013: 00000000000c98e0   378 FUNC    GLOBAL DEFAULT   13 getgrnam@@GLIBC_2.2.5
  1014: 0000000000117990    25 FUNC    GLOBAL DEFAULT   13 __wmemcpy_chk@@GLIBC_2.4
  1015: 00000000001077f0    33 FUNC    WEAK   DEFAULT   13 adjtimex@@GLIBC_2.2.5
  1016: 0000000000114f80    38 FUNC    GLOBAL DEFAULT   13 pthread_mutex_unlock@@GLIBC_2.2.5
  1017: 00000000000fd490    33 FUNC    GLOBAL DEFAULT   13 sethostname@@GLIBC_2.2.5
  1018: 000000000007b500    93 FUNC    GLOBAL DEFAULT   13 _IO_setb@@GLIBC_2.2.5
  1019: 00000000000f5a30    96 FUNC    WEAK   DEFAULT   13 __pread64@@GLIBC_2.2.5
  1020: 00000000000884d0   233 FUNC    GLOBAL DEFAULT   13 mcheck@@GLIBC_2.2.5
  1021: 000000000002df40    15 FUNC    GLOBAL DEFAULT   13 __isblank_l@@GLIBC_2.2.5
  1022: 000000000013bf30   223 FUNC    GLOBAL DEFAULT   13 xdr_reference@@GLIBC_2.2.5
  1023: 00000000000cb740   670 FUNC    GLOBAL DEFAULT   13 getpwuid_r@@GLIBC_2.2.5
  1024: 0000000000131bc0   197 FUNC    GLOBAL DEFAULT   13 endrpcent@@GLIBC_2.2.5
  1025: 0000000000137c50   101 FUNC    GLOBAL DEFAULT   13 netname2host@@GLIBC_2.2.5
  1026: 0000000000119470   530 FUNC    GLOBAL DEFAULT   13 inet_network@@GLIBC_2.2.5
  1027: 000000000002e0d0    32 FUNC    WEAK   DEFAULT   13 isctype@@GLIBC_2.3
  1028: 0000000000039850   217 FUNC    GLOBAL DEFAULT   13 putenv@@GLIBC_2.2.5
  1029: 00000000000b6500   221 FUNC    GLOBAL DEFAULT   13 wcswidth@@GLIBC_2.2.5
  1030: 000000000012c690   465 FUNC    GLOBAL DEFAULT   13 pmap_set@@GLIBC_2.2.5
  1031: 00000000000f82f0    33 FUNC    WEAK   DEFAULT   13 fchown@@GLIBC_2.2.5
  1032: 0000000000144370    38 FUNC    GLOBAL DEFAULT   13 pthread_cond_broadcast@GLIBC_2.2.5
  1033: 0000000000114d40    38 FUNC    GLOBAL DEFAULT   13 pthread_cond_broadcast@@GLIBC_2.3.2
  1034: 000000000007acb0   624 FUNC    GLOBAL DEFAULT   13 _IO_link_in@@GLIBC_2.2.5
  1035: 0000000000108a90    71 FUNC    GLOBAL DEFAULT   13 ftok@@GLIBC_2.2.5
  1036: 000000000013b2c0   298 FUNC    GLOBAL DEFAULT   13 xdr_netobj@@GLIBC_2.2.5
  1037: 0000000000033be0   580 FUNC    GLOBAL DEFAULT   13 catopen@@GLIBC_2.2.5
  1038: 00000000000ae410    10 FUNC    WEAK   DEFAULT   13 __wcstoull_l@@GLIBC_2.2.5
  1039: 0000000000052cf0     5 FUNC    WEAK   DEFAULT   13 register_printf_function@@GLIBC_2.2.5
  1040: 00000000000351b0    88 FUNC    GLOBAL DEFAULT   13 __sigsetjmp@@GLIBC_2.2.5
  1041: 00000000000ba7d0   462 FUNC    GLOBAL DEFAULT   13 __isoc99_wscanf@@GLIBC_2.7
  1042: 00000000000fcff0   170 FUNC    GLOBAL DEFAULT   13 preadv64@@GLIBC_2.10
  1043: 00000000003c5708     8 OBJECT  GLOBAL DEFAULT   33 stdout@@GLIBC_2.2.5
  1044: 000000000008f820    15 FUNC    GLOBAL DEFAULT   13 __ffs@@GLIBC_2.2.5
  1045: 00000000001193a0    71 FUNC    WEAK   DEFAULT   13 inet_makeaddr@@GLIBC_2.2.5
  1046: 00000000000ff6f0    73 FUNC    WEAK   DEFAULT   13 getttyent@@GLIBC_2.2.5
  1047: 0000000000000000     0 OBJECT  GLOBAL DEFAULT  ABS GLIBC_2.3
  1048: 0000000000000000     0 OBJECT  GLOBAL DEFAULT  ABS GLIBC_2.4
  1049: 00000000003c6f58     8 OBJECT  GLOBAL DEFAULT   34 __curbrk@@GLIBC_2.2.5
  1050: 0000000000000000     0 OBJECT  GLOBAL DEFAULT  ABS GLIBC_2.5
  1051: 00000000001196b0   442 FUNC    GLOBAL DEFAULT   13 gethostbyaddr@@GLIBC_2.2.5
  1052: 0000000000000000     0 OBJECT  GLOBAL DEFAULT  ABS GLIBC_2.6
  1053: 0000000000105ca0    99 FUNC    WEAK   DEFAULT   13 get_phys_pages@@GLIBC_2.2.5
  1054: 000000000006f600   144 FUNC    GLOBAL DEFAULT   13 _IO_popen@@GLIBC_2.2.5
  1055: 0000000000112c90    15 FUNC    WEAK   DEFAULT   13 argp_help@@GLIBC_2.2.5
  1056: 00000000003c45d0     8 OBJECT  GLOBAL DEFAULT   33 __ctype_toupper@GLIBC_2.2.5
  1057: 0000000000000000     0 OBJECT  GLOBAL DEFAULT  ABS GLIBC_2.7
  1058: 0000000000075b00   313 FUNC    GLOBAL DEFAULT   13 fputc@@GLIBC_2.2.5
  1059: 0000000000034a10   138 FUNC    WEAK   DEFAULT   13 frexp@@GLIBC_2.2.5
  1060: 0000000000000000     0 OBJECT  GLOBAL DEFAULT  ABS GLIBC_2.8
  1061: 000000000010b380    77 FUNC    GLOBAL DEFAULT   13 __towlower_l@@GLIBC_2.2.5
  1062: 000000000011aa00   235 FUNC    GLOBAL DEFAULT   13 gethostent_r@@GLIBC_2.2.5
  1063: 000000000007c8a0   126 FUNC    GLOBAL DEFAULT   13 _IO_seekmark@@GLIBC_2.2.5
  1064: 000000000006aa70   241 FUNC    GLOBAL DEFAULT   13 psignal@@GLIBC_2.2.5
  1065: 0000000000000000     0 OBJECT  GLOBAL DEFAULT  ABS GLIBC_2.9
  1066: 0000000000104fc0    21 FUNC    GLOBAL DEFAULT   13 verrx@@GLIBC_2.2.5
  1067: 0000000000140c90    20 FUNC    GLOBAL DEFAULT   13 setlogin@@GLIBC_2.2.5
  1068: 00000000000c88b0    19 FUNC    WEAK   DEFAULT   13 versionsort64@@GLIBC_2.2.5
  1069: 000000000011fe90   557 FUNC    GLOBAL DEFAULT   13 __internal_getnetgrent_r@@GLIBC_PRIVATE
  1070: 0000000000076df0   293 FUNC    WEAK   DEFAULT   13 fseeko64@@GLIBC_2.2.5
  1071: 00000000003c36e0   168 OBJECT  GLOBAL DEFAULT   29 _IO_file_jumps@@GLIBC_2.2.5
  1072: 0000000000106000    33 FUNC    GLOBAL DEFAULT   13 fremovexattr@@GLIBC_2.3
  1073: 0000000000117940    68 FUNC    GLOBAL DEFAULT   13 __wcscpy_chk@@GLIBC_2.4
  1074: 0000000000086610   678 FUNC    GLOBAL DEFAULT   13 __libc_valloc@@GLIBC_2.2.5
  1075: 0000000000108200   186 FUNC    WEAK   DEFAULT   13 recv@@GLIBC_2.2.5
  1076: 000000000006b7f0   423 FUNC    GLOBAL DEFAULT   13 __isoc99_fscanf@@GLIBC_2.7
  1077: 000000000012c560    36 FUNC    GLOBAL DEFAULT   13 _rpc_dtablesize@@GLIBC_2.2.5
  1078: 000000000007bfa0    54 FUNC    GLOBAL DEFAULT   13 _IO_sungetc@@GLIBC_2.2.5
